word_id,sent_id,is_primary
instrument-n,t4185046,1
intelligent-a,t353627,1
interesse-n,t3277062,1
interessieren-v,t364481,1
interview-n,t506098,1
jeans-n,t7007542,1
jemand-o,t407700,1
joggen-v,t991506,1
jugendherberge-n,t467,1
kalender-n,t3549641,1
kalt-a,t4914252,1
kamera-n,t940,1
katze-n,t1773934,1
kaufhaus-n,g-kaufhaus-n,1
keller-n,t8116617,1
kenntnis-n,t3385409,1
kette-n,t2162295,1
kirche-n,t406814,1
klappen-v,t7854555,1
klavier-n,t564,1
kleid-n,t461422,1
klub-n,t1314277,1
klug-a,t3500634,1
kollegin-n,t10957645,1
komisch-a,t341258,1
kontakt-n,t1416335,1
kontrollieren-v,t5978310,1
konzert-n,t615458,1
kosmetik-n,g-kosmetik-n,1
kostenlos-a,t514348,1
krankenhaus-n,t1745984,1
krankenkasse-n,g-krankenkasse-n,1
krankheit-n,t697158,1
kredit-n,t3673588,1
kreuzung-n,t3240658,1
krimi-n,t2115965,1
kultur-n,t895475,1
kunst-n,t367483,1
kaese-n,t344620,1
koerper-n,t1631389,1
kuehl-a,t8261280,1
kuendigen-v,t801637,1
lampe-n,t3642993,1
landschaft-n,t2752076,1
langweilig-a,t911902,1
laptop-n,t7523327,1
lassen-v,t3541463,1
leer-a,t435728,1
leidtun-v,t1528532,1
leihen-v,t1254723,1
liebe-n,t424704,1
liefern-v,g-liefern-v,1
link-n,g-link-n,1
lust-n,t984701,1
loeffel-n,t7287234,1
luege-n,t426791,1
luegen-v,t3242387,1
magen-n,t1404737,1
mail-n,t601666,1
mailbox-n,t8661953,1
mal-a,t2001236,1
malen-v,t1048,1
manch-o,t2721970,1
manchmal-a,t622195,1
mannschaft-n,t415202,1
mantel-n,t421605,1
markt-n,t1693376,1
medikament-n,t359525,1
meinen-v,g-meinen-v,1
meinung-n,t4244109,1
meistens-a,t5826492,1
menge-n,t907774,1
merken-v,t12271457,1
messe-n,g-messe-n,1
messer-n,t629297,1
mindestens-a,t1924780,1
mineralwasser-n,t5411794,1
mitarbeiter-n,t13567082,1
mittagessen-n,t913851,1
mittel-n,t6616677,1
mobiltelefon-n,t4341170,1
mode-n,t140006,1
modern-a,t463707,1
motor-n,t989716,1
motorroller-n,g-motorroller-n,1
museum-n,t2830512,1
musik-n,t1471783,1
muell-n,t10339749,1
muetze-n,t1314902,1
nachbar-n,t784538,1
nachbarin-n,t1687875,1
nachricht-n,t2145622,1
nass-a,t3285769,1
natur-n,t384198,1
natuerlich-a,t2688508,1
nebelig-a,t12423119,1
neben-p,t499038,1
nebenan-a,t12603905,1
neblig-a,t11217037,1
nennen-v,t4398443,1
nervoes-a,t3954217,1
nett-a,t784762,1
niemand-o,t2515617,1
nirgends-a,t1953729,1
note-n,t351821,1
notieren-v,t5778476,1
notiz-n,t12297224,1
notwendig-a,t1775196,1
nudel-n,t10086442,1
naechste-n,g-naechste-n,1
naehe-n,t467,1
nuetzlich-a,t12324395,1
offen-a,t357160,1
ohr-n,t662209,1
online-a,t10780229,1
orange-n,t1208975,1
organisieren-v,t13954184,1
paar-n,t7010065,1
paar-o,t3089711,1
packen-v,t2794761,1
paket-n,t3085275,1
parfum-n,t6911290,1
parfuem-n,t3265391,1
park-n,t2897004,1
parken-v,t628044,1
passen-v,t1399552,1
passieren-v,t8223176,1
passwort-n,t8240849,1
person-n,t3024844,1
pferd-n,t1314710,1
pflanze-n,t5823740,1
phantastisch-a,t1691282,1
pizza-n,t895387,1
plakat-n,t7789663,1
planen-v,t653568,1
ploetzlich-a,t426353,1
portion-n,t2884364,1
poster-n,t1729529,1
postkarte-n,t12621812,1
praktisch-a,t699,1
preiswert-a,t1196673,1
privat-a,t1173536,1
pro-p,t602960,1
probieren-v,t4080290,1
produkt-n,t943406,1
programm-n,t606982,1
projekt-n,t352072,1
pruefen-v,t8305517,1
pullover-n,t2459613,1
putzen-v,t1713337,1
qualitaet-n,t940251,1
quiz-n,t13907845,1
rad-n,t642982,1
radio-n,t842350,1
raten-v,t1561145,1
rathaus-n,t586965,1
raus-a,t797880,1
rechnen-v,t7525504,1
recht-a,t2188682,1
reden-v,t503,1
reich-a,t2441305,1
reifen-n,t2890548,1
reihe-n,t396257,1
rein-a,t5656112,1
reinigung-n,t829015,1
reiten-v,t1887020,1
renovieren-v,t11896583,1
rentner-n,t466664,1
rentnerin-n,g-rentnerin-n,1
reservieren-v,t6028266,1
rest-n,t10098385,1
rezept-n,t8634344,1
rind-n,t9423312,1
ring-n,t4356954,1
rock-n,t5692578,1
romantisch-a,t9067047,1
rose-n,t415168,1
rucksack-n,t5434397,1
rufen-v,t608683,1
ruhe-n,t1557117,1
rund-a,t805016,1
rundgang-n,t5543276,1
raetsel-n,t5362449,1
ruecken-n,t929939,1
sache-n,t6644587,1
sammeln-v,t6469962,1
sauber-a,t439598,1
sauer-a,t1389769,1
schade-a,t605939,1
schaffen-v,t361817,1
scharf-a,t629297,1
schenken-v,t632916,1
schere-n,t8380606,1
schiff-n,t3154468,1
schimpfen-v,t4943053,1
schirm-n,t353025,1
schlafzimmer-n,t4202167,1
schlimm-a,t3054354,1
schloss-n,t441239,1
schmerz-n,t365924,1
schmutzig-a,t2517017,1
schnee-n,t404719,1
schneiden-v,t4007706,1
schneien-v,t342527,1
schokolade-n,t2919363,1
schrecklich-a,t824583,1
schriftlich-a,t5882790,1
schwach-a,t697158,1
schwanger-a,t5328497,1
schwein-n,t3992172,1
schwierig-a,t1786261,1
schaedlich-a,t396674,1
schuelerin-n,t7712252,1
seife-n,t4853068,1
seite-n,t626814,1
selbst-p,t1510381,1
sendung-n,t8045486,1
service-n,t13933740,1
setzen-v,t4967406,1
singen-v,t413722,1
situation-n,t8064834,1
sogar-a,t6063,1
sonnig-a,t787454,1
sonst-a,t2220200,1
spannend-o,t366403,1
sparen-v,t12454311,1
spass-n,t753531,1
spazieren-v,t6058,1
spaziergang-n,t789803,1
spass-n-2,t3564985,1
spiel-n,t944691,1
sportlich-a,t3460901,1
sportplatz-n,t11550111,1
sprechstunde-n,t2289333,1
stadtplan-n,t784108,1
star-n,t12550035,1
stark-a,t364960,1
stattfinden-v,t632961,1
sterben-v,t341,1
stiefel-n,t3034309,1
stift-n,t7373860,1
stipendium-n,g-stipendium-n,1
stockwerk-n,t947032,1
strand-n,t550126,1
streiten-v,t340957,1
streng-a,t365022,1
stress-n,t1973395,1
stressig-a,g-stressig-a,1
studentin-n,t13737907,1
stuhl-n,t770125,1
stoeren-v,t1030889,1
stueck-n,t782936,1
super-a,t6102757,1
supermarkt-n,t13827922,1
suppe-n,t433370,1
surfen-v,t4727185,1
sympathisch-a,t406760,1
suess-a,t8320532,1
suessigkeit-n,t13875393,1
t-shirt-n,g-t-shirt-n,1
tablet-n,t8689179,1
tablette-n,t8060301,1
tafel-n,t360668,1
taschengeld-n,t13565481,1
tasse-n,t1599758,1
tauschen-v,t545740,1
team-n,t8387398,1
teilen-v,t3711008,1
teilnehmen-v,t3031514,1
teller-n,t5931808,1
tennis-n,t352016,1
theater-n,t554475,1
tief-a,t607085,1
tier-n,t428513,1
tipp-n,t4479034,1
titel-n,t6856210,1
toll-a,t8105570,1
topf-n,t8174923,1
torte-n,t5050038,1
total-a,t601687,1
tour-n,g-tour-n,1
tourist-n,t446414,1
touristin-n,t8801674,1
tragen-v,t341590,1
trainieren-v,t11956879,1
training-n,t818975,1
traum-n,t759522,1
traurig-a,t744868,1
trocken-a,t555734,1
traeumen-v,t812,1
typisch-a,t1981540,1
tuer-n,t6094,1
umsteigen-v,t1911578,1
umzug-n,t1761249,1
unbedingt-a,t782981,1
unfall-n,t2355814,1
universitaet-n,t758640,1
unterhalten-v,t1773428,1
unterkunft-n,g-unterkunft-n,1
unternehmen-v,g-unternehmen-v,1
unterschied-n,t356289,1
untersuchen-v,t758122,1
unterwegs-a,t10580605,1
verabreden-v,g-verabreden-v,1
veranstaltung-n,t2119829,1
verbieten-v,t12406906,1
vereinbaren-v,t820547,1
vergessen-v,t923920,1
vergleichen-v,t1507890,1
verkehr-n,t2712080,1
verkehrsmittel-n,t6542096,1
verletzen-v,t5094157,1
verlieben-v,t2650927,1
verlieren-v,t643368,1
vermieterin-n,t10673712,1
verpassen-v,t357782,1
verreisen-v,t7574975,1
verschieben-v,t8560471,1
verschieden-a,t6289577,1
verspaetung-n,t450710,1
versuchen-v,t341435,1
vertrag-n,t1694139,1
vogel-n,t413915,1
voll-a,t969863,1
volleyball-n,t8195635,1
vorbei-a,t5967897,1
vorbereiten-v,t737358,1
vorgestern-a,t349781,1
vorher-a,t2935885,1
vorn-a,t927966,1
vorne-a,t9847345,1
vorschlag-n,t3835308,1
vorwaerts-a,t1204610,1
wach-a,t275,1
wahr-a,t646229,1
wahrscheinlich-a,t1367837,1
wald-n,t494817,1
warm-a,t446811,1
web-seite-n,g-web-seite-n,1
webseite-n,t8257970,1
wechseln-v,t1515962,1
wecken-v,t808229,1
weg-n,t5167318,1
weg-a,t1898004,1
wegen-p,t416,1
weich-a,t8320610,1
weil-c,t7575046,1
weinen-v,t397830,1
wenigstens-a,t4020303,1
wenn-c,t365356,1
werkstatt-n,t8634551,1
wettbewerb-n,t8634215,1
windig-a,t3491723,1
wirklich-a,t758482,1
witz-n,t360991,1
witzig-a,t2329941,1
wohnzimmer-n,t3456602,1
wolke-n,t2917794,1
workshop-n,g-workshop-n,1
wunsch-n,t684782,1
wurscht-a,g-wurscht-a,1
wurst-n,t5030474,1
wurst-a,g-wurst-a,1
waehlen-v,t1314820,1
waesche-n,t3327177,1
wuenschen-v,t1314620,1
zahl-n,t772599,1
zahn-n,t1341973,1
zeichnen-v,t5827767,1
zeigen-v,t338742,1
zeitschrift-n,t3428886,1
zelt-n,t6794908,1
zentrum-n,t5983923,1
zettel-n,t13911509,1
zeugnis-n,t580776,1
ziehen-v,t2585831,1
ziel-n,t601514,1
zirkus-n,t8637534,1
zitrone-n,t3670832,1
zoo-n,t688,1
zucker-n,t604201,1
zuerst-a,t2049972,1
zuhoeren-v,t136259,1
zuletzt-a,t2741612,1
zum-beispiel-p,t628392,1
zumachen-v,t547865,1
zurueck-o,g-zurueck-o,1
zurueckfahren-v,g-zurueckfahren-v,1
zurueckgeben-v,t1236,1
zurueckgehen-v,t2441422,1
zurueckkommen-v,t340851,1
zuruecklaufen-v,t8898403,1
aendern-v,t3570770,1
aergern-v,t5320167,1
ueben-v,t8360868,1
ueberall-a,t840,1
uebermorgen-a,t439872,1
uebersetzen-v,t630351,1
uebersetzung-n,t8220772,1
weis-o,g-weis-o,1
weise-o,g-weise-o,1
abbiegen-v,t3603980,1
abbildung-n,g-abbildung-n,1
abenteuer-n,t13817124,1
abfall-n,t13746393,1
abfalleimer-n,t12726573,1
abgas-n,t399730,1
abhangen-v,g-abhangen-v,1
abheben-v,t622863,1
abhaengen-v,t421662,1
abhaengig-a,t2977596,1
abitur-n,t1514424,1
ablehnen-v,t415099,1
abmachen-v,t12171723,1
abnehmen-v,t5246411,1
abonnement-n,t3357633,1
abonnieren-v,t738135,1
absagen-v,t366903,1
abschied-n,t1787493,1
abschluss-n,t3841979,1
abschnitt-n,t5994837,1
abschreiben-v,t3945638,1
absenderin-n,g-absenderin-n,1
absolut-a,t888502,1
abstimmen-v,t1927689,1
abt-n,g-abt-n,1
abteilung-n,t5936291,1
abwart-n,g-abwart-n,1
abwartin-n,g-abwartin-n,1
abwaschen-v,t10220621,1
abwesend-a,t344337,1
abwaerts-a,t1990168,1
achten-v,t2147749,1
aktion-n,g-aktion-n,1
aktivitaet-n,t934406,1
akzeptieren-v,t8980007,1
alarm-n,t7059518,1
alkohol-n,t913982,1
aller-o,g-aller-o,1
allerbest-a,g-allerbest-a,1
allerdings-a,t2112662,1
allerschoenst-a,g-allerschoenst-a,1
allgemein-a,t2297183,1
alltag-n,t4422243,1
alltaeglich-a,t9756830,1
alphabet-n,t3070417,1
altenheim-n,g-altenheim-n,1
alternativ-a,t5094460,1
alternative-n,t3846040,1
altersheim-n,t13902668,1
amt-n,t455559,1
amuesieren-v,t4868513,1
analysieren-v,t457101,1
anbieter-n,g-anbieter-n,1
andererseits-a,t4429883,1
anderseits-a,g-anderseits-a,1
andrerseits-a,g-andrerseits-a,1
anerkennen-v,t3211661,1
anfangs-a,t4701150,1
angabe-n,t8898413,1
angeben-v,t1203983,1
angehoerige-n,t1576438,1
angenehm-a,t12428016,1
angestellte-n,t2107687,1
anhaben-v,t7860169,1
ankuendigen-v,t3372492,1
anlage-n,t700702,1
anleitung-n,t3496656,1
annehmen-v,t353104,1
annonce-n,g-annonce-n,1
anschaffen-v,t5968464,1
anschliessen-v,t406864,1
anschnallen-v,t6865979,1
ansprechen-v,t365595,1
anspruch-n,t13306902,1
anstellen-v,g-anstellen-v,1
anstrengen-v,t767201,1
anstrengend-o,t3608663,1
antrag-n,t2265933,1
anwalt-n,t2489413,1
anwenden-v,t726014,1
anwesend-a,t2530179,1
anwaeltin-n,t13729611,1
anzahl-n,t1561596,1
anzeigen-v,t715314,1
aprikose-n,t13581694,1
arbeiter-n,t1084012,1
arbeiterin-n,t6080892,1
arbeitserlaubnis-n,t13928939,1
arbeitslosigkeit-n,t8905042,1
arbeitsstelle-n,t2930984,1
architekt-n,t348152,1
architektin-n,t9837622,1
art-n,t712587,1
asyl-n,t4020356,1
atem-n,t929049,1
atmen-v,t894776,1
aufenthalt-n,t1555033,1
auffallen-v,t5742453,1
auffordern-v,t910472,1
aufforderung-n,t9165385,1
auffuehren-v,t2527701,1
aufgeben-v,t1952493,1
aufhalten-v,t923538,1
aufheben-v,t413544,1
aufladen-v,t1021952,1
aufloesen-v,t12220938,1
aufmerksam-a,t345259,1
aufnahme-n,t7432505,1
aufnehmen-v,t797891,1
aufschreiben-v,t1559092,1
auftrag-n,t1496881,1
auftreten-v,t2140801,1
auftritt-n,t1023625,1
aufwachen-v,t438502,1
aufwaerts-a,t1990168,1
augenblick-n,t3997162,1
ausbilden-v,g-ausbilden-v,1
ausdruck-n,t2993988,1
ausdrucken-v,t5861734,1
auseinander-a,t969827,1
ausfahrt-n,t1761141,1
ausfallen-v,g-ausfallen-v,1
ausgabe-n,t2739033,1
ausgezeichnet-o,t4073778,1
aushilfe-n,g-aushilfe-n,1
ausnahme-n,t550189,1
ausreichen-v,t3943942,1
ausrichten-v,t1004968,1
ausschliessen-v,t2422492,1
ausschliesslich-a,t12351717,1
aussprache-n,t8356205,1
ausstellen-v,t8634094,1
aussuchen-v,t820193,1
auswahl-n,t1923652,1
auswaehlen-v,t423662,1
autor-n,t633436,1
autorin-n,g-autorin-n,1
aussen-a,t2290236,1
backofen-n,t8636747,1
backrohr-n,g-backrohr-n,1
badewanne-n,t11068927,1
ballett-n,t761372,1
bancomat-n,t755996,1
bancomatkarte-n,g-bancomatkarte-n,1
bankleitzahl-n,g-bankleitzahl-n,1
bankomat-n,t755995,1
bankomatkarte-n,g-bankomatkarte-n,1
bar-n,t4136007,1
bargeld-n,t6571435,1
bart-n,t357488,1
batterie-n,t1009267,1
bau-n,t348945,1
bauer-n,t8634600,1
bauernhof-n,t1342009,1
beachten-v,t2262350,1
beamtin-n,g-beamtin-n,1
beantragen-v,t13928939,1
bedarf-n,t3061101,1
bedeutung-n,t368798,1
bedienen-v,t1048907,1
bedienungsanleitung-n,t6588767,1
bedingung-n,t636,1
beeinflussen-v,t4939024,1
befinden-v,t459751,1
befreit-o,t7917139,1
befriedigend-o,t2485410,1
begegnen-v,t12688182,1
begeistert-o,t1842015,1
beginn-n,t947599,1
begleiten-v,t448950,1
begrenzt-o,t2187606,1
begruendung-n,t1228913,1
begruessen-v,t417599,1
behalten-v,t11241728,1
behandeln-v,t6098861,1
behaupten-v,t1967858,1
behindern-v,g-behindern-v,1
behoerde-n,t2904273,1
beinah-a,t1601773,1
beinahe-a,t1699096,1
beitrag-n,t2204306,1
beissen-v,t357154,1
bekannt-geben-v,g-bekannt-geben-v,1
bekanntgeben-v,t9455192,1
beleg-n,t5064280,1
beleidigen-v,t759156,1
bemerken-v,t1566415,1
bemuehen-v,t1909299,1
benzin-n,t911156,1
benoetigen-v,t2137258,1
beobachten-v,t8350836,1
beratung-n,t6929282,1
berechnen-v,t644382,1
bereich-n,t8676274,1
bereit-a,t948928,1
bereits-a,t8361637,1
bericht-n,t9584917,1
beruflich-a,t769973,1
berufstaetig-a,t7456805,1
beruhigen-v,t3832296,1
beschliessen-v,t4119149,1
beschreibung-n,t7821781,1
beschraenken-v,t754356,1
beschaedigen-v,t455139,1
beschaeftigen-v,t11763207,1
beschaeftigung-n,t11502891,1
besetzen-v,t766067,1
besonder-a,t3061014,1
besorgen-v,t4294729,1
besprechen-v,t658272,1
besprechung-n,t2842546,1
besserung-n,t1304735,1
bestimmt-o,t3026164,1
bestrafen-v,t7580603,1
bestaetigung-n,t1511872,1
beteiligen-v,t1762735,1
betrag-n,t3148750,1
betreuen-v,t7242368,1
betreuer-n,t8887897,1
betreuerin-n,g-betreuerin-n,1
betreuung-n,t727083,1
betrieb-n,t466439,1
betriebsrat-n,t1500522,1
betriebsraetin-n,g-betriebsraetin-n,1
betrunken-o,t638295,1
betruegen-v,t3012694,1
bevor-c,t351588,1
bevoelkerung-n,t688427,1
beweis-n,t2500017,1
beweisen-v,t2863611,1
bewohner-n,t638210,1
bewohnerin-n,g-bewohnerin-n,1
beziehung-n,t2908923,1
bieten-v,t400004,1
bildschirm-n,t9814680,1
billet-n,t733184,1
billett-n,g-billett-n,1
bio-a,t791213,1
bio-o,g-bio-o,1
biologie-n,t1562602,1
biologisch-a,t5928776,1
bisher-a,t10221006,1
blass-a,t392854,1
blind-a,t3066236,1
blitz-n,t1083891,1
blitzen-v,t1559822,1
bloss-a,t441219,1
bluten-v,t873915,1
bluehen-v,t378533,1
boden-n,t700,1
boot-n,t356661,1
botschaft-n,t900093,1
braten-n,g-braten-n,1
brechen-v,t2355814,1
bremse-n,t3019940,1
bremsen-v,t13442075,1
brennen-v,t182041,1
briefkasten-n,t8500822,1
brieftasche-n,t741286,1
brieftraeger-n,t741305,1
brieftraegerin-n,t655241,1
briefumschlag-n,t800042,1
broschuere-n,t488899,1
brust-n,t6154355,1
broetli-n,g-broetli-n,1
bub-n,t7315358,1
buchhandlung-n,t592998,1
buffet-n,g-buffet-n,1
burg-n,t1311046,1
buechse-n,t9017222,1
buefett-n,g-buefett-n,1
buehne-n,t9280508,1
buerger-n,t11817445,1
buergerin-n,t1768921,1
buerste-n,t2342916,1
chance-n,t3067567,1
chic-a,t1771071,1
chipkarte-n,g-chipkarte-n,1
coiffeur-n,g-coiffeur-n,1
coiffeuse-n,g-coiffeuse-n,1
couch-n,t13650190,1
cousin-n,t344612,1
cousine-n,t8634675,1
couvert-n,g-couvert-n,1
da-c,t624300,1
dach-n,t415174,1
daher-o,t6313715,1
dahin-o,t4164045,1
damit-o,t397817,1
damit-c,g-damit-c,1
danach-o,t425621,1
dankbar-a,t2367155,1
darstellen-v,t3593514,1
darstellung-n,t12497072,1
dasselbe-o,t8356395,1
daten-n,t13703970,1
dauer-n,t6322151,1
dauernd-o,g-dauernd-o,1
decke-n,t615035,1
dekorieren-v,t13902593,1
denkmal-n,t10806392,1
derselbe-o,t3557907,1
dessert-n,t1921890,1
desto-c,t340964,1
deswegen-a,t781801,1
detail-n,t11117817,1
dialekt-n,t13816446,1
dialog-n,t4541455,1
dicht-a,t520300,1
dieb-n,t742719,1
dienen-v,t1959048,1
dienst-n,t740331,1
dies-o,t1691018,1
diese-o,t275,1
dieselbe-o,t346495,1
dieser-o,t443692,1
dieses-o,t1691018,1
diesmal-a,t8356594,1
digital-a,t4464060,1
diplom-n,t3866138,1
direktor-n,t11761587,1
direktorin-n,t8603860,1
diskothek-n,t2709429,1
diskussion-n,t7636117,1
distanz-n,t12540846,1
diaet-n,t360561,1
doktorin-n,g-doktorin-n,1
dokument-n,t818814,1
donner-n,t2299635,1
donnern-v,g-donnern-v,1
doppel-o,g-doppel-o,1
doppelt-a,t901170,1
dose-n,t1314754,1
dreck-n,t792955,1
drehen-v,t341672,1
drin-o,t6641473,1
droge-n,t13867866,1
drogerie-n,t2968239,1
druck-n,t8378451,1
durcheinander-a,t8064824,1
durchschnitt-n,t551583,1
durchschnittlich-a,t9858861,1
durstig-a,t1690548,1
duzen-v,t609387,1
eben-a,t7285385,1
ebenfalls-c,t2447167,1
ebenso-a,t5331096,1
ec-karte-n,g-ec-karte-n,1
eck-n,t3040141,1
eckig-a,g-eckig-a,1
ehe-n,t2483311,1
ehepaar-n,t1910543,1
eher-o,t4234983,1
ehrlich-a,t2292533,1
eignen-v,t2430500,1
eile-n,t1533345,1
eilen-v,t4942999,1
ein-paar-o,g-ein-paar-o,1
einbahnstrasse-n,t1274381,1
einbrechen-v,t5826000,1
einbrecher-n,t369716,1
einbrecherin-n,t10548645,1
einbruch-n,g-einbruch-n,1
eindeutig-a,t444580,1
eindruck-n,t11069401,1
einerseits-a,t3851994,1
einfahrt-n,t7484310,1
einfall-n,t1783430,1
einfallen-v,t13190678,1
einfluss-n,t481854,1
einfuegen-v,t3827739,1
einfuehren-v,g-einfuehren-v,1
einfuehrung-n,g-einfuehrung-n,1
einheitlich-a,g-einheitlich-a,1
einigen-v,t1070986,1
einkauf-n,t366502,1
einkommen-n,t13509105,1
einnahme-n,g-einnahme-n,1
einnehmen-v,t1099296,1
einrichten-v,t3399726,1
einrichtung-n,t7795858,1
einsam-a,t2590313,1
einschalten-v,t13415491,1
einschliesslich-p,t2262304,1
einschreiben-n,t1813628,1
einsetzen-v,t8195550,1
einstellen-v,t13143298,1
eintreten-v,t2416101,1
einwohner-n,t2297140,1
einwohnerin-n,g-einwohnerin-n,1
einzahlen-v,t10655152,1
einzahlung-n,g-einzahlung-n,1
einzel-o,g-einzel-o,1
einzelheit-n,t11088139,1
einzig-a,t5699029,1
eisenbahn-n,t4271112,1
elegant-a,t4919687,1
elektr-o,g-elektr-o,1
elektrisch-a,t3391752,1
elektro-o,g-elektro-o,1
elektronisch-a,g-elektronisch-a,1
empfang-n,t1907659,1
empfangen-v,t13084502,1
empfehlung-n,t3692734,1
endgueltig-a,t654418,1
energie-n,t5094460,1
enkel-n,t1913184,1
enkelin-n,t11031632,1
entdecken-v,g-entdecken-v,1
entfernen-v,t6691385,1
entfernung-n,t942953,1
entgegenkommen-v,t770426,1
enthalten-v,t370210,1
entlang-o,t860246,1
entlassen-v,t801637,1
entlassung-n,t748834,1
entscheiden-v,t327,1
entscheidung-n,t3807096,1
entschliessen-v,t7637010,1
entschlossen-o,g-entschlossen-o,1
entsorgen-v,g-entsorgen-v,1
entspannen-v,t10016619,1
entstehen-v,g-entstehen-v,1
enttaeuschen-v,t12287772,1
enttaeuschung-n,t3304063,1
entweder-c,t2023366,1
entwickeln-v,t2678393,1
entwickelung-n,g-entwickelung-n,1
entwicklung-n,t342784,1
erdapfel-n,t11270197,1
erde-n,t363903,1
ereignen-v,t363450,1
ereignis-n,t750590,1
erfahren-v,t4905148,1
erfinden-v,t1953271,1
erfindung-n,t381393,1
erfolg-n,t360833,1
erfolgreich-a,t8223928,1
erforderlich-a,t8805371,1
erfordern-v,t8074775,1
erfuellen-v,t1922409,1
ergaenzen-v,t4498000,1
erhalten-v,t5962827,1
erholen-v,t411752,1
erholung-n,t2844228,1
erhoehen-v,t766325,1
erhoehung-n,t4101299,1
erinnerung-n,t750590,1
erkennen-v,t2924925,1
erklaerung-n,t205,1
erkundigen-v,t446446,1
erkaelten-v,t639462,1
erkaeltung-n,t341094,1
erleben-v,t2407991,1
erlebnis-n,t3608560,1
erledigen-v,t7901193,1
erleichtern-v,t10293166,1
ernst-a,t391509,1
ernsthaft-a,t527112,1
ernte-n,t8634600,1
ernaehren-v,t2727000,1
ernaehrung-n,t7991939,1
ersatz-n,t5171117,1
erschrecken-v,t6307094,1
erschoepft-o,t2447223,1
ersetzen-v,t1726225,1
erstellen-v,t11485907,1
erwachsen-o,t3026656,1
erwarten-v,t1360209,1
erziehen-v,t11578010,1
erziehung-n,t403252,1
erzaehlung-n,t742648,1
eroeffnen-v,t3100109,1
eroeffnung-n,t10678491,1
essig-n,t924853,1
etage-n,t656914,1
etwa-a,t2235161,1
eventuell-a,t7068278,1
ewig-a,t1973708,1
experte-n,t10159942,1
export-n,t2977596,1
extra-a,t7294016,1
extrem-a,t5722193,1
fabrik-n,t756077,1
fachfrau-n,t5586774,1
fachleute-n,t2384636,1
fachmann-n,t2460876,1
fahrbahn-n,t10852286,1
fahrzeug-n,t5121007,1
fair-a,t445948,1
faktor-n,t3443199,1
fall-n,t1802401,1
falls-c,t345558,1
fangen-v,g-fangen-v,1
fantasie-n,t5166293,1
farbig-a,t9524228,1
faschierte-n,g-faschierte-n,1
fasching-n,g-fasching-n,1
fasnacht-n,g-fasnacht-n,1
fassen-v,t783394,1
faulenzen-v,g-faulenzen-v,1
fauteuil-n,t4816288,1
feber-n,g-feber-n,1
feld-n,t10967495,1
fernbedienung-n,t576110,1
fernsehen-n,t2469788,1
fernseher-n,t413896,1
fest-a,t2327304,1
festhalten-v,t8730089,1
festlegen-v,t570245,1
festnehmen-v,t3680434,1
festplatte-n,t2325959,1
festsetzen-v,t2232217,1
feststehen-v,g-feststehen-v,1
feststellen-v,g-feststellen-v,1
fett-n,g-fett-n,1
feucht-a,t353795,1
feuerwehr-n,t8336097,1
feuerzeug-n,t1287835,1
figur-n,t383258,1
finanziell-a,t731251,1
finanzieren-v,t1525898,1
finger-n,t2261612,1
flach-a,t405775,1
fleck-n,t6100844,1
fleischhauer-n,t8888001,1
flexibel-a,t7816974,1
fliehen-v,t4890337,1
fliessen-v,t399459,1
fliessend-o,t398837,1
flucht-n,t2973637,1
flur-n,t8236080,1
flaeche-n,t2950733,1
floete-n,t814924,1
fluessigkeit-n,t409094,1
folge-n,g-folge-n,1
folgen-v,t383319,1
folgend-o,t6935535,1
fordern-v,t5685003,1
forderung-n,t617856,1
form-n,t551637,1
forschung-n,t13796107,1
fortbildung-n,t10350737,1
fortschritt-n,t725833,1
fortsetzen-v,t4560041,1
fortsetzung-n,t10843950,1
forum-n,t183,1
fotograf-n,t8060560,1
fotografie-n,t633420,1
frech-a,t8352110,1
freiheit-n,g-freiheit-n,1
fremdsprache-n,t755255,1
fressen-v,t628392,1
freude-n,t8338818,1
freundschaft-n,t340929,1
friede-n,t405168,1
frieden-n,t13248990,1
frieren-v,t12227447,1
friseur-n,t8320835,1
frist-n,g-frist-n,1
frisur-n,t3323336,1
frisoer-n,t742225,1
frucht-n,t5182063,1
froehlich-a,t609,1
fundbuero-n,t781916,1
funktionieren-v,t6487372,1
fussgaenger-n,t841965,1
fussgaengerin-n,g-fussgaengerin-n,1
fussgaengerzone-n,g-fussgaengerzone-n,1
faehigkeit-n,t6144643,1
faehre-n,t3014318,1
faellig-a,t1524482,1
faerbig-a,g-faerbig-a,1
foerdern-v,t3773077,1
fuehren-v,g-fuehren-v,1
fuehrerausweis-n,g-fuehrerausweis-n,1
fuerchten-v,t3337731,1
fuettern-v,t366349,1
galerie-n,t4001222,1
gang-n,t4229177,1
gar-a,t2232979,1
gar-a-2,t2232979,1
garantie-n,t5390422,1
garantieren-v,t2805928,1
garderobe-n,t1081699,1
